call id,agent,date,time,topic,answered (Y/N),resolved,speed of answer in seconds,avg talk duration,satisfaction rating
ID0299,Martha,"Wednesday, 6 January, 2021",11:29:46,Technical Support,Y,Y,74,91,5
ID0300,Diane,"Wednesday, 6 January, 2021",11:29:46,Payment related,Y,Y,80,267,4
ID0301,Dan,"Wednesday, 6 January, 2021",11:38:24,Payment related,N,N,,0,
ID0302,Joe,"Wednesday, 6 January, 2021",11:38:24,Contract related,Y,Y,110,234,2
ID0303,Stewart,"Wednesday, 6 January, 2021",11:45:36,Payment related,Y,Y,26,188,3
ID0304,Greg,"Wednesday, 6 January, 2021",11:45:36,Technical Support,N,N,,0,
ID0305,Joe,"Wednesday, 6 January, 2021",12:05:46,Admin Support,Y,Y,97,107,3
ID0306,Dan,"Wednesday, 6 January, 2021",12:05:46,Admin Support,Y,N,82,340,3
ID0307,Becky,"Wednesday, 6 January, 2021",12:07:12,Streaming,Y,N,102,353,5
ID0308,Jim,"Wednesday, 6 January, 2021",12:07:12,Admin Support,Y,Y,120,52,5
ID0309,Greg,"Wednesday, 6 January, 2021",13:30:43,Streaming,Y,Y,70,319,3
ID0310,Diane,"Wednesday, 6 January, 2021",13:30:43,Admin Support,N,N,,0,
ID0311,Stewart,"Wednesday, 6 January, 2021",13:58:05,Payment related,Y,Y,122,176,3
ID0312,Martha,"Wednesday, 6 January, 2021",13:58:05,Streaming,N,N,,0,
ID0313,Joe,"Wednesday, 6 January, 2021",14:03:50,Payment related,Y,Y,19,55,1
ID0314,Greg,"Wednesday, 6 January, 2021",14:03:50,Payment related,Y,Y,71,157,4
ID0315,Joe,"Wednesday, 6 January, 2021",14:13:55,Technical Support,Y,Y,24,299,1
ID0316,Martha,"Wednesday, 6 January, 2021",14:13:55,Technical Support,Y,Y,67,336,1
ID0317,Martha,"Wednesday, 6 January, 2021",14:32:38,Streaming,Y,N,57,254,3
ID0318,Diane,"Wednesday, 6 January, 2021",14:32:38,Streaming,Y,Y,108,303,4
ID0319,Stewart,"Wednesday, 6 January, 2021",14:57:07,Payment related,Y,Y,99,248,4
ID0320,Stewart,"Wednesday, 6 January, 2021",14:57:07,Payment related,Y,Y,56,292,1
ID0321,Stewart,"Wednesday, 6 January, 2021",15:02:53,Payment related,Y,Y,121,237,3
ID0322,Greg,"Wednesday, 6 January, 2021",15:02:53,Admin Support,N,N,,0,
ID0323,Joe,"Wednesday, 6 January, 2021",15:12:58,Contract related,Y,Y,72,360,1
ID0324,Greg,"Wednesday, 6 January, 2021",15:12:58,Contract related,Y,Y,54,375,4
ID0325,Martha,"Wednesday, 6 January, 2021",16:17:46,Admin Support,Y,Y,30,276,3
ID0326,Jim,"Wednesday, 6 January, 2021",16:17:46,Payment related,Y,Y,44,64,2
ID0327,Greg,"Wednesday, 6 January, 2021",16:22:05,Payment related,Y,N,97,118,4
ID0328,Jim,"Wednesday, 6 January, 2021",16:22:05,Streaming,Y,Y,47,109,3
ID0329,Dan,"Wednesday, 6 January, 2021",16:27:50,Streaming,Y,Y,53,103,3
ID0330,Dan,"Wednesday, 6 January, 2021",16:27:50,Contract related,N,N,,0,
ID0331,Martha,"Wednesday, 6 January, 2021",16:35:02,Payment related,N,N,,0,
ID0332,Jim,"Wednesday, 6 January, 2021",16:35:02,Streaming,N,N,,0,
ID0333,Stewart,"Wednesday, 6 January, 2021",16:39:22,Admin Support,Y,Y,81,225,3
ID0334,Diane,"Wednesday, 6 January, 2021",16:39:22,Contract related,Y,Y,11,34,4
ID0335,Martha,"Wednesday, 6 January, 2021",17:00:58,Payment related,Y,Y,48,53,5
ID0336,Stewart,"Wednesday, 6 January, 2021",17:00:58,Contract related,Y,Y,37,414,5
ID0337,Martha,"Wednesday, 6 January, 2021",17:19:41,Technical Support,Y,Y,115,154,4
ID0338,Greg,"Wednesday, 6 January, 2021",17:19:41,Payment related,Y,Y,81,53,4
ID0339,Becky,"Wednesday, 6 January, 2021",17:21:07,Contract related,N,N,,0,
ID0340,Jim,"Wednesday, 6 January, 2021",17:21:07,Admin Support,Y,Y,12,192,5
ID0341,Stewart,"Wednesday, 6 January, 2021",17:22:34,Admin Support,Y,Y,75,171,3
ID0342,Jim,"Wednesday, 6 January, 2021",17:22:34,Contract related,Y,Y,42,77,4
ID0343,Greg,"Wednesday, 6 January, 2021",17:24:00,Admin Support,Y,Y,96,105,5
ID0344,Stewart,"Wednesday, 6 January, 2021",17:24:00,Payment related,Y,Y,58,111,5
ID0345,Dan,"Thursday, 7 January, 2021",09:04:19,Contract related,Y,Y,62,316,5
ID0346,Greg,"Thursday, 7 January, 2021",09:04:19,Payment related,Y,Y,74,130,5
ID0347,Becky,"Thursday, 7 January, 2021",09:07:12,Technical Support,Y,Y,26,70,3
ID0348,Diane,"Thursday, 7 January, 2021",09:07:12,Technical Support,N,N,,0,
ID0349,Joe,"Thursday, 7 January, 2021",09:20:10,Technical Support,Y,Y,40,308,2
ID0350,Joe,"Thursday, 7 January, 2021",09:20:10,Streaming,Y,Y,12,294,3
ID0351,Joe,"Thursday, 7 January, 2021",10:14:53,Contract related,Y,Y,114,221,5
ID0352,Becky,"Thursday, 7 January, 2021",10:14:53,Contract related,Y,Y,85,209,4
ID0353,Diane,"Thursday, 7 January, 2021",10:23:31,Admin Support,Y,Y,52,115,5
ID0354,Greg,"Thursday, 7 January, 2021",10:23:31,Streaming,Y,Y,60,258,3
ID0355,Joe,"Thursday, 7 January, 2021",10:33:36,Admin Support,Y,Y,76,307,4
ID0356,Stewart,"Thursday, 7 January, 2021",10:33:36,Contract related,N,N,,0,
ID0357,Becky,"Thursday, 7 January, 2021",10:48:00,Streaming,N,N,,0,
ID0358,Joe,"Thursday, 7 January, 2021",10:48:00,Streaming,Y,Y,25,80,5
ID0359,Greg,"Thursday, 7 January, 2021",11:36:58,Streaming,Y,Y,37,152,3
ID0360,Dan,"Thursday, 7 January, 2021",11:36:58,Admin Support,Y,Y,71,341,3
ID0361,Jim,"Thursday, 7 January, 2021",11:42:43,Admin Support,Y,Y,76,277,1
ID0362,Stewart,"Thursday, 7 January, 2021",11:42:43,Technical Support,Y,Y,66,410,3
ID0363,Diane,"Thursday, 7 January, 2021",11:47:02,Admin Support,Y,Y,72,205,3
ID0364,Jim,"Thursday, 7 January, 2021",11:47:02,Admin Support,Y,Y,47,397,5
ID0365,Jim,"Thursday, 7 January, 2021",12:08:38,Payment related,N,N,,0,
ID0366,Greg,"Thursday, 7 January, 2021",12:08:38,Payment related,Y,Y,29,171,5
ID0367,Dan,"Thursday, 7 January, 2021",12:36:00,Streaming,N,N,,0,
ID0368,Becky,"Thursday, 7 January, 2021",12:36:00,Contract related,Y,Y,122,100,4
ID0369,Greg,"Thursday, 7 January, 2021",12:48:58,Technical Support,Y,Y,52,246,5
ID0370,Martha,"Thursday, 7 January, 2021",12:48:58,Admin Support,Y,Y,33,266,4
ID0371,Joe,"Thursday, 7 January, 2021",13:26:24,Payment related,Y,Y,123,144,3
ID0372,Greg,"Thursday, 7 January, 2021",13:26:24,Technical Support,Y,Y,23,123,4
ID0373,Becky,"Thursday, 7 January, 2021",13:30:43,Streaming,N,N,,0,
ID0374,Stewart,"Thursday, 7 January, 2021",13:30:43,Admin Support,Y,N,29,205,5
ID0375,Greg,"Thursday, 7 January, 2021",13:42:14,Contract related,N,N,,0,
ID0376,Becky,"Thursday, 7 January, 2021",13:42:14,Streaming,Y,Y,54,228,5
ID0377,Dan,"Thursday, 7 January, 2021",13:45:07,Streaming,Y,Y,14,283,4
ID0378,Dan,"Thursday, 7 January, 2021",13:45:07,Payment related,Y,Y,11,265,3
ID0379,Joe,"Thursday, 7 January, 2021",14:31:12,Payment related,Y,Y,84,299,1
ID0380,Martha,"Thursday, 7 January, 2021",14:31:12,Payment related,Y,Y,21,171,4
ID0381,Martha,"Thursday, 7 January, 2021",15:53:17,Technical Support,Y,N,81,310,3
ID0382,Dan,"Thursday, 7 January, 2021",15:53:17,Payment related,N,N,,0,
ID0383,Diane,"Thursday, 7 January, 2021",16:07:41,Admin Support,N,N,,0,
ID0384,Stewart,"Thursday, 7 January, 2021",16:07:41,Technical Support,Y,Y,84,382,4
ID0385,Martha,"Thursday, 7 January, 2021",16:29:17,Streaming,Y,Y,118,215,2
ID0386,Becky,"Thursday, 7 January, 2021",16:29:17,Technical Support,Y,Y,35,375,2
ID0387,Dan,"Thursday, 7 January, 2021",16:40:48,Payment related,Y,Y,82,133,3
ID0388,Jim,"Thursday, 7 January, 2021",16:40:48,Streaming,Y,Y,119,183,4
ID0389,Jim,"Thursday, 7 January, 2021",17:03:50,Contract related,Y,Y,107,406,2
ID0390,Joe,"Thursday, 7 January, 2021",17:03:50,Contract related,Y,Y,86,42,4
ID0391,Diane,"Thursday, 7 January, 2021",17:39:50,Streaming,Y,Y,76,83,4
ID0392,Stewart,"Thursday, 7 January, 2021",17:39:50,Streaming,Y,N,78,187,3
ID0393,Jim,"Thursday, 7 January, 2021",17:47:02,Admin Support,Y,Y,118,33,3
ID0394,Diane,"Thursday, 7 January, 2021",17:47:02,Technical Support,N,N,,0,
ID0395,Joe,"Thursday, 7 January, 2021",17:48:29,Admin Support,Y,Y,47,122,5
ID0396,Diane,"Thursday, 7 January, 2021",17:48:29,Admin Support,Y,Y,86,178,2
ID0397,Greg,"Thursday, 7 January, 2021",17:55:41,Technical Support,Y,Y,76,352,3
ID0398,Jim,"Thursday, 7 January, 2021",17:55:41,Payment related,Y,Y,32,203,4
ID0399,Joe,"Friday, 8 January, 2021",09:00:00,Admin Support,Y,Y,98,213,5
ID0400,Jim,"Friday, 8 January, 2021",09:00:00,Technical Support,Y,Y,86,37,4
ID0401,Diane,"Friday, 8 January, 2021",09:24:29,Technical Support,Y,Y,37,65,3
ID0402,Greg,"Friday, 8 January, 2021",09:24:29,Admin Support,Y,Y,15,267,5
ID0403,Diane,"Friday, 8 January, 2021",09:47:31,Contract related,Y,Y,114,253,5
ID0404,Stewart,"Friday, 8 January, 2021",09:47:31,Payment related,N,N,,0,
ID0405,Jim,"Friday, 8 January, 2021",09:59:02,Technical Support,N,N,,0,
ID0406,Martha,"Friday, 8 January, 2021",09:59:02,Streaming,N,N,,0,
ID0407,Martha,"Friday, 8 January, 2021",10:42:14,Streaming,Y,N,23,136,3
ID0408,Dan,"Friday, 8 January, 2021",10:42:14,Payment related,N,N,,0,
ID0409,Joe,"Friday, 8 January, 2021",10:49:26,Admin Support,Y,Y,69,341,3
ID0410,Stewart,"Friday, 8 January, 2021",10:49:26,Contract related,Y,Y,15,370,4
ID0411,Becky,"Friday, 8 January, 2021",10:49:26,Technical Support,Y,Y,119,328,3
ID0412,Becky,"Friday, 8 January, 2021",10:49:26,Streaming,Y,Y,68,317,1
ID0413,Diane,"Friday, 8 January, 2021",11:00:58,Contract related,Y,Y,115,370,3
ID0414,Joe,"Friday, 8 January, 2021",11:00:58,Contract related,Y,Y,84,71,5
ID0415,Dan,"Friday, 8 January, 2021",11:16:48,Contract related,Y,N,59,77,4
ID0416,Diane,"Friday, 8 January, 2021",11:16:48,Technical Support,Y,N,112,214,4
ID0417,Dan,"Friday, 8 January, 2021",11:16:48,Contract related,N,N,,0,
ID0418,Dan,"Friday, 8 January, 2021",11:16:48,Admin Support,Y,Y,39,291,3
ID0419,Jim,"Friday, 8 January, 2021",12:12:58,Streaming,Y,Y,31,395,5
ID0420,Dan,"Friday, 8 January, 2021",12:12:58,Streaming,Y,Y,112,221,2
ID0421,Greg,"Friday, 8 January, 2021",12:14:24,Streaming,Y,Y,49,145,4
ID0422,Greg,"Friday, 8 January, 2021",12:14:24,Technical Support,Y,Y,18,398,3
ID0423,Stewart,"Friday, 8 January, 2021",12:38:53,Technical Support,Y,Y,80,163,4
ID0424,Dan,"Friday, 8 January, 2021",12:38:53,Admin Support,Y,Y,57,153,3
ID0425,Stewart,"Friday, 8 January, 2021",12:48:58,Contract related,N,N,,0,
ID0426,Diane,"Friday, 8 January, 2021",12:48:58,Contract related,Y,N,87,378,4
ID0427,Diane,"Friday, 8 January, 2021",13:10:34,Payment related,N,N,,0,
ID0428,Greg,"Friday, 8 January, 2021",13:10:34,Streaming,Y,Y,81,356,3
ID0429,Joe,"Friday, 8 January, 2021",13:10:34,Technical Support,N,N,,0,
ID0430,Jim,"Friday, 8 January, 2021",13:10:34,Streaming,Y,Y,47,131,5
ID0431,Joe,"Friday, 8 January, 2021",13:17:46,Streaming,Y,Y,57,375,4
ID0432,Becky,"Friday, 8 January, 2021",13:17:46,Payment related,N,N,,0,
ID0433,Joe,"Friday, 8 January, 2021",13:43:41,Contract related,Y,Y,104,235,4
ID0434,Becky,"Friday, 8 January, 2021",13:43:41,Admin Support,Y,Y,16,346,3
ID0435,Greg,"Friday, 8 January, 2021",15:37:26,Streaming,Y,Y,37,253,4
ID0436,Diane,"Friday, 8 January, 2021",15:37:26,Admin Support,N,N,,0,
ID0437,Stewart,"Friday, 8 January, 2021",15:43:12,Technical Support,Y,Y,61,126,4
ID0438,Stewart,"Friday, 8 January, 2021",15:43:12,Admin Support,Y,N,41,190,4
ID0439,Diane,"Friday, 8 January, 2021",15:53:17,Streaming,Y,Y,40,81,4
ID0440,Diane,"Friday, 8 January, 2021",15:53:17,Admin Support,Y,Y,55,321,2
ID0441,Greg,"Friday, 8 January, 2021",15:54:43,Admin Support,Y,Y,92,53,3
ID0442,Dan,"Friday, 8 January, 2021",15:54:43,Contract related,Y,Y,118,98,5
ID0443,Dan,"Friday, 8 January, 2021",16:37:55,Streaming,Y,Y,82,343,3
ID0444,Dan,"Friday, 8 January, 2021",16:37:55,Streaming,Y,Y,83,80,3
ID0445,Jim,"Friday, 8 January, 2021",18:00:00,Payment related,Y,Y,78,313,2
ID0446,Diane,"Friday, 8 January, 2021",18:00:00,Payment related,Y,N,111,314,5
ID0447,Jim,"Saturday, 9 January, 2021",09:07:12,Contract related,Y,Y,107,322,4
ID0448,Martha,"Saturday, 9 January, 2021",09:07:12,Streaming,Y,Y,108,243,2
ID0449,Greg,"Saturday, 9 January, 2021",09:24:29,Payment related,Y,Y,97,159,5
ID0450,Dan,"Saturday, 9 January, 2021",09:24:29,Streaming,Y,Y,31,380,5
ID0451,Martha,"Saturday, 9 January, 2021",09:34:34,Payment related,Y,Y,20,109,4
ID0452,Jim,"Saturday, 9 January, 2021",09:34:34,Admin Support,Y,Y,110,413,3
ID0453,Dan,"Saturday, 9 January, 2021",10:22:05,Technical Support,Y,Y,86,302,5
ID0454,Becky,"Saturday, 9 January, 2021",10:22:05,Streaming,Y,Y,77,131,4
ID0455,Diane,"Saturday, 9 January, 2021",10:29:17,Streaming,Y,Y,119,407,3
ID0456,Martha,"Saturday, 9 January, 2021",10:29:17,Admin Support,N,N,,0,
ID0457,Jim,"Saturday, 9 January, 2021",10:32:10,Technical Support,Y,Y,13,186,3
ID0458,Stewart,"Saturday, 9 January, 2021",10:32:10,Payment related,Y,Y,106,147,5
ID0459,Joe,"Saturday, 9 January, 2021",10:58:05,Payment related,Y,Y,35,325,3
ID0460,Martha,"Saturday, 9 January, 2021",10:58:05,Contract related,Y,N,46,323,3
ID0461,Stewart,"Saturday, 9 January, 2021",11:05:17,Admin Support,Y,N,24,375,3
ID0462,Stewart,"Saturday, 9 January, 2021",11:05:17,Streaming,Y,Y,88,393,5
ID0463,Joe,"Saturday, 9 January, 2021",11:11:02,Admin Support,Y,Y,81,162,3
ID0464,Jim,"Saturday, 9 January, 2021",11:11:02,Payment related,Y,Y,96,273,3
ID0465,Becky,"Saturday, 9 January, 2021",11:16:48,Admin Support,Y,Y,46,365,3
ID0466,Dan,"Saturday, 9 January, 2021",11:16:48,Contract related,Y,Y,25,100,4
ID0467,Stewart,"Saturday, 9 January, 2021",11:25:26,Admin Support,Y,Y,81,127,4
ID0468,Dan,"Saturday, 9 January, 2021",11:25:26,Payment related,N,N,,0,
ID0469,Dan,"Saturday, 9 January, 2021",11:48:29,Technical Support,Y,Y,97,410,1
ID0470,Martha,"Saturday, 9 January, 2021",11:48:29,Technical Support,Y,Y,116,196,5
ID0471,Joe,"Saturday, 9 January, 2021",11:48:29,Payment related,N,N,,0,
ID0472,Dan,"Saturday, 9 January, 2021",11:48:29,Admin Support,N,N,,0,
ID0473,Becky,"Saturday, 9 January, 2021",11:48:29,Payment related,Y,Y,87,345,5
ID0474,Dan,"Saturday, 9 January, 2021",11:48:29,Technical Support,Y,Y,43,35,4
ID0475,Greg,"Saturday, 9 January, 2021",11:55:41,Contract related,Y,Y,102,288,3
ID0476,Dan,"Saturday, 9 January, 2021",11:55:41,Payment related,Y,Y,95,349,5
ID0477,Dan,"Saturday, 9 January, 2021",12:31:41,Technical Support,Y,Y,108,285,3
ID0478,Dan,"Saturday, 9 January, 2021",12:31:41,Admin Support,Y,Y,80,131,4
ID0479,Diane,"Saturday, 9 January, 2021",12:33:07,Payment related,Y,Y,61,36,5
ID0480,Greg,"Saturday, 9 January, 2021",12:33:07,Contract related,Y,Y,18,305,5
ID0481,Joe,"Saturday, 9 January, 2021",12:40:19,Payment related,N,N,,0,
ID0482,Becky,"Saturday, 9 January, 2021",12:40:19,Admin Support,Y,N,10,54,4
ID0483,Diane,"Saturday, 9 January, 2021",12:50:24,Payment related,Y,Y,92,145,3
ID0484,Jim,"Saturday, 9 January, 2021",12:50:24,Technical Support,N,N,,0,
ID0485,Becky,"Saturday, 9 January, 2021",13:03:22,Contract related,Y,Y,120,268,1
ID0486,Dan,"Saturday, 9 January, 2021",13:03:22,Technical Support,Y,Y,63,299,3
ID0487,Becky,"Saturday, 9 January, 2021",13:39:22,Streaming,N,N,,0,
ID0488,Joe,"Saturday, 9 January, 2021",13:39:22,Streaming,Y,Y,101,330,3
ID0489,Joe,"Saturday, 9 January, 2021",13:59:31,Payment related,Y,Y,105,80,1
ID0490,Joe,"Saturday, 9 January, 2021",13:59:31,Contract related,Y,Y,21,98,4
ID0491,Joe,"Saturday, 9 January, 2021",14:12:29,Payment related,Y,Y,34,310,4
ID0492,Stewart,"Saturday, 9 January, 2021",14:12:29,Technical Support,Y,Y,78,205,1
ID0493,Diane,"Saturday, 9 January, 2021",14:19:41,Streaming,Y,Y,44,174,3
ID0494,Joe,"Saturday, 9 January, 2021",14:19:41,Admin Support,Y,Y,98,103,1
ID0495,Martha,"Saturday, 9 January, 2021",14:51:22,Payment related,Y,Y,23,203,1
ID0496,Stewart,"Saturday, 9 January, 2021",14:51:22,Admin Support,Y,Y,28,380,3
ID0497,Joe,"Saturday, 9 January, 2021",15:43:12,Technical Support,N,N,,0,
ID0498,Martha,"Saturday, 9 January, 2021",15:43:12,Admin Support,Y,Y,43,63,5
ID0499,Stewart,"Saturday, 9 January, 2021",16:58:05,Streaming,N,N,,0,
ID0500,Martha,"Saturday, 9 January, 2021",16:58:05,Contract related,N,N,,0,
ID0501,Diane,"Saturday, 9 January, 2021",17:05:17,Payment related,Y,Y,119,50,4
ID0502,Dan,"Saturday, 9 January, 2021",17:05:17,Payment related,Y,Y,32,174,5
ID0503,Greg,"Saturday, 9 January, 2021",17:21:07,Streaming,Y,N,50,257,3
ID0504,Jim,"Saturday, 9 January, 2021",17:21:07,Admin Support,N,N,,0,
ID0505,Joe,"Saturday, 9 January, 2021",17:22:34,Payment related,Y,Y,35,286,4
ID0506,Jim,"Saturday, 9 January, 2021",17:22:34,Contract related,Y,Y,27,163,3
ID0507,Stewart,"Saturday, 9 January, 2021",17:24:00,Streaming,Y,Y,121,200,4
ID0508,Becky,"Saturday, 9 January, 2021",17:24:00,Streaming,Y,Y,42,418,2
ID0509,Greg,"Saturday, 9 January, 2021",17:28:19,Technical Support,N,N,,0,
ID0510,Dan,"Saturday, 9 January, 2021",17:28:19,Technical Support,N,N,,0,
ID0511,Greg,"Saturday, 9 January, 2021",17:32:38,Payment related,Y,Y,107,65,5
ID0512,Martha,"Saturday, 9 January, 2021",17:32:38,Streaming,Y,Y,116,211,4
ID0513,Dan,"Saturday, 9 January, 2021",17:42:43,Technical Support,Y,N,60,126,3
ID0514,Jim,"Saturday, 9 January, 2021",17:42:43,Payment related,Y,Y,116,278,4
ID0515,Stewart,"Sunday, 10 January, 2021",09:00:00,Payment related,Y,Y,19,371,5
ID0516,Martha,"Sunday, 10 January, 2021",09:00:00,Contract related,Y,Y,75,350,3
ID0517,Becky,"Sunday, 10 January, 2021",09:08:38,Admin Support,Y,Y,23,48,3
ID0518,Diane,"Sunday, 10 January, 2021",09:08:38,Technical Support,Y,Y,69,233,3
ID0519,Jim,"Sunday, 10 January, 2021",10:06:14,Streaming,Y,Y,64,263,5
ID0520,Martha,"Sunday, 10 January, 2021",10:06:14,Streaming,Y,Y,117,203,3
ID0521,Jim,"Sunday, 10 January, 2021",10:35:02,Streaming,Y,Y,12,394,4
ID0522,Diane,"Sunday, 10 January, 2021",10:35:02,Admin Support,Y,Y,102,158,4
ID0523,Dan,"Sunday, 10 January, 2021",11:11:02,Technical Support,Y,Y,46,392,4
ID0524,Martha,"Sunday, 10 January, 2021",11:11:02,Streaming,Y,N,47,87,4
ID0525,Dan,"Sunday, 10 January, 2021",11:18:14,Streaming,Y,Y,98,143,4
ID0526,Jim,"Sunday, 10 January, 2021",11:18:14,Contract related,Y,Y,84,257,4
ID0527,Greg,"Sunday, 10 January, 2021",11:29:46,Streaming,Y,Y,12,133,3
ID0528,Greg,"Sunday, 10 January, 2021",11:29:46,Payment related,Y,Y,88,206,4
ID0529,Stewart,"Sunday, 10 January, 2021",11:31:12,Contract related,Y,Y,97,353,1
ID0530,Joe,"Sunday, 10 January, 2021",11:31:12,Admin Support,Y,Y,51,356,3
ID0531,Becky,"Sunday, 10 January, 2021",11:47:02,Admin Support,N,N,,0,
ID0532,Dan,"Sunday, 10 January, 2021",11:47:02,Streaming,Y,Y,106,157,4
ID0533,Diane,"Sunday, 10 January, 2021",12:27:22,Admin Support,Y,Y,34,232,4
ID0534,Stewart,"Sunday, 10 January, 2021",12:27:22,Streaming,N,N,,0,
ID0535,Dan,"Sunday, 10 January, 2021",12:33:07,Technical Support,Y,Y,51,333,3
ID0536,Greg,"Sunday, 10 January, 2021",12:33:07,Technical Support,Y,Y,74,294,4
ID0537,Greg,"Sunday, 10 January, 2021",12:56:10,Contract related,Y,Y,29,76,3
ID0538,Martha,"Sunday, 10 January, 2021",12:56:10,Admin Support,Y,Y,123,375,3
ID0539,Becky,"Sunday, 10 January, 2021",13:13:26,Contract related,Y,Y,100,41,4
ID0540,Dan,"Sunday, 10 January, 2021",13:13:26,Streaming,Y,Y,43,413,3
ID0541,Becky,"Sunday, 10 January, 2021",13:48:00,Technical Support,Y,Y,24,269,4
ID0542,Jim,"Sunday, 10 January, 2021",13:48:00,Streaming,Y,Y,78,374,4
ID0543,Joe,"Sunday, 10 January, 2021",13:52:19,Payment related,Y,Y,28,367,5
ID0544,Joe,"Sunday, 10 January, 2021",13:52:19,Admin Support,Y,Y,36,88,3
ID0545,Joe,"Sunday, 10 January, 2021",14:09:36,Payment related,N,N,,0,
ID0546,Jim,"Sunday, 10 January, 2021",14:09:36,Payment related,Y,Y,10,272,2
ID0547,Dan,"Sunday, 10 January, 2021",14:16:48,Streaming,Y,Y,43,402,3
ID0548,Stewart,"Sunday, 10 January, 2021",14:16:48,Technical Support,Y,Y,19,38,3
ID0549,Diane,"Sunday, 10 January, 2021",14:25:26,Admin Support,Y,Y,74,394,3
ID0550,Jim,"Sunday, 10 January, 2021",14:25:26,Streaming,Y,Y,71,245,1
ID0551,Joe,"Sunday, 10 January, 2021",14:32:38,Admin Support,Y,Y,117,376,5
ID0552,Joe,"Sunday, 10 January, 2021",14:32:38,Contract related,Y,Y,61,301,3
ID0553,Joe,"Sunday, 10 January, 2021",14:58:34,Contract related,Y,Y,118,200,3
ID0554,Martha,"Sunday, 10 January, 2021",14:58:34,Admin Support,Y,Y,87,258,4
ID0555,Diane,"Sunday, 10 January, 2021",15:56:10,Payment related,Y,Y,48,66,4
ID0556,Joe,"Sunday, 10 January, 2021",15:56:10,Contract related,Y,Y,112,134,1
ID0557,Stewart,"Sunday, 10 January, 2021",16:00:29,Contract related,Y,Y,99,164,5
ID0558,Becky,"Sunday, 10 January, 2021",16:00:29,Technical Support,Y,Y,103,176,4
ID0559,Joe,"Sunday, 10 January, 2021",16:37:55,Payment related,Y,Y,102,38,5
ID0560,Joe,"Sunday, 10 January, 2021",16:37:55,Payment related,Y,Y,74,416,5
ID0561,Greg,"Sunday, 10 January, 2021",16:37:55,Payment related,Y,Y,28,89,1
ID0562,Joe,"Sunday, 10 January, 2021",16:37:55,Contract related,Y,Y,64,153,4
ID0563,Diane,"Sunday, 10 January, 2021",16:42:14,Contract related,N,N,,0,
ID0564,Becky,"Sunday, 10 January, 2021",16:42:14,Payment related,Y,Y,81,396,4
ID0565,Becky,"Sunday, 10 January, 2021",16:58:05,Streaming,Y,Y,121,64,3
ID0566,Joe,"Sunday, 10 January, 2021",16:58:05,Technical Support,Y,Y,117,171,4
ID0567,Diane,"Sunday, 10 January, 2021",17:24:00,Payment related,Y,Y,55,254,4
ID0568,Stewart,"Sunday, 10 January, 2021",17:24:00,Technical Support,N,N,,0,
ID0569,Becky,"Sunday, 10 January, 2021",17:25:26,Streaming,Y,Y,79,150,3
ID0570,Martha,"Sunday, 10 January, 2021",17:25:26,Technical Support,Y,Y,120,129,1
ID0571,Stewart,"Sunday, 10 January, 2021",17:31:12,Contract related,Y,Y,50,161,2
ID0572,Martha,"Sunday, 10 January, 2021",17:31:12,Admin Support,Y,N,15,183,1
ID0573,Dan,"Sunday, 10 January, 2021",17:35:31,Streaming,Y,Y,10,298,3
ID0574,Greg,"Sunday, 10 January, 2021",17:35:31,Technical Support,Y,Y,110,254,3
ID0575,Greg,"Sunday, 10 January, 2021",17:39:50,Payment related,Y,Y,69,47,3
ID0576,Jim,"Sunday, 10 January, 2021",17:39:50,Contract related,Y,N,122,168,1
ID0577,Diane,"Sunday, 10 January, 2021",17:48:29,Contract related,Y,Y,47,58,3
ID0578,Greg,"Sunday, 10 January, 2021",17:48:29,Technical Support,Y,N,124,406,5
ID0579,Martha,"Monday, 11 January, 2021",09:30:14,Streaming,Y,Y,92,121,3
ID0580,Becky,"Monday, 11 January, 2021",09:30:14,Payment related,Y,Y,110,332,2
ID0581,Stewart,"Monday, 11 January, 2021",09:37:26,Streaming,Y,Y,84,145,4
ID0582,Stewart,"Monday, 11 January, 2021",09:37:26,Admin Support,N,N,,0,
ID0583,Diane,"Monday, 11 January, 2021",09:38:53,Admin Support,Y,Y,81,261,5
ID0584,Greg,"Monday, 11 January, 2021",09:38:53,Payment related,Y,Y,116,129,4
ID0585,Diane,"Monday, 11 January, 2021",09:38:53,Payment related,N,N,,0,
ID0586,Joe,"Monday, 11 January, 2021",09:38:53,Streaming,Y,Y,63,249,3
